"Wind Direction [deg]";"Wave Direction w.r.t. wind [deg]";"Wave Period [s]";"Significant Wave Height [m]";"Standard Deviation of Streamwise Wind [m/s]";"Wind Speed [m/s]"
1.7455806891026793e+00;8.1050144932396795e-01;1.3091424783843646e+01;1.7676134915362796e+00;1.5774602999020331e+00;7.5314267149925058e+00
4.8103036196067858e-02;1.2859867434484888e+00;6.3728521457391105e+00;2.2127804427737061e+00;1.2417672221279805e+00;7.0519264018159467e+00
-2.7586300300373923e+00;4.8241017457039737e-01;1.3935651919914553e+01;2.0744094088110465e+00;1.5570548119808301e+00;6.7675753251610526e+00
6.1451917688805618e-02;-2.0210142567747577e-01;1.0911880341077021e+01;1.4679267543315855e+00;2.9771052451173183e+00;1.9490082802054118e+01
3.2166560730437044e+00;2.6837702627360280e+00;7.6130162885542543e+00;1.7301339196856063e+00;1.9942218234854228e+00;1.5070137309765498e+01
5.3756735433889622e+00;4.1183885744586030e-01;7.0420890851763200e+00;1.2928448371276859e+00;6.6018628857890083e-01;2.2819594337073723e+00
-8.4121914537904374e-01;8.5674111351601323e-01;1.2795139593143062e+01;4.5730915340783937e+00;1.8992596332662433e+00;1.2093604217291352e+01
3.8862995745795481e+00;6.1941354626386258e-01;8.0861822480800996e+00;1.7917638093364849e+00;1.7477370896814191e+00;1.1670846241702305e+01
3.8221283761063876e+00;1.6080553632931527e+00;9.6541709862147815e+00;9.3268975274776578e-01;1.8155957182643296e+00;1.2867953596171093e+01
3.5459140353006613e+00;1.7249840960087601e-01;1.0872654119726434e+01;2.7012066241045494e+00;2.1306633549380534e+00;1.3544984678761100e+01
3.2305718934569825e+00;1.8322616560028395e+00;1.0607065775797885e+01;1.3436267310896350e+00;1.7383807909907332e+00;1.2029893173640124e+01
5.9738845270424905e+00;3.6259326748844323e-01;1.0024519680511114e+01;2.1393360684190852e+00;1.4747600062490376e+00;9.2664111813539485e+00
2.4314853526049176e+00;2.0789455667268142e-01;1.3658992542919851e+01;2.1604033908519060e+00;1.4097518800112485e+00;7.8317701941682447e+00
4.1099441613457804e-01;-4.1902165604500052e-02;6.9880279706791262e+00;2.4187962585520038e+00;1.9866865073248134e+00;1.4172204892188208e+01
-3.0003932800986717e+00;4.5941585715382827e-01;1.2241979683001494e+01;1.4805827658349493e+00;1.6693182856621487e+00;9.5675884089196526e+00
3.5842895961910131e+00;-7.9849220625100970e-02;8.3125069320521376e+00;1.9758102760171137e+00;1.6962970305891005e+00;1.0137877029696911e+01
3.5758697648790925e+00;3.3420813093845708e-01;1.3928360513741461e+01;9.0566828558670820e-01;6.4826971460847471e-01;1.8922643291103032e+00
7.7262457757168515e-02;3.5778989705210735e+00;1.1526639797414475e+01;4.5697238561810032e+00;2.2052192464520002e+00;1.5351857917059156e+01
3.0835667456795246e+00;6.4990866090833299e-01;1.0083527864731440e+01;1.9010587373522236e+00;1.7451518520385161e+00;7.6810596318368338e+00
3.1835699915648781e+00;2.5927709192165294e+00;7.9887400441486518e+00;1.2402991331979525e+00;1.9179617203757973e+00;1.0003257398540422e+01
2.4703702163117107e+00;4.0986204353675892e-01;1.1089778092470558e+01;9.6625085769121521e-01;1.0981576336012784e+00;5.8516346579788854e+00
3.4122588420109823e+00;2.2719602232429175e+00;1.2205127919316311e+01;2.8311668572781454e+00;2.0838548573619620e+00;1.4836108325010137e+01
2.4409730131734095e-01;3.8709511426461951e-01;1.3923873596227793e+01;3.4274417056289321e+00;1.9632435197303442e+00;1.1192145021241689e+01
3.0042748928233545e+00;3.1844724515799905e-01;7.4071018090834384e+00;2.1934871671795255e+00;1.2403519737137889e+00;5.9292536920666210e+00
6.1877582937221121e-01;3.1547992763064631e-01;1.1563667399107453e+01;1.9815160598926815e+00;1.4456713370561558e+00;9.2151876666698591e+00
3.5889556569284990e+00;2.6615841530204736e+00;8.4165100944476663e+00;3.8672536066865413e+00;1.4949384865158759e+00;1.0781620529073187e+01
7.2769045192527659e-01;1.3180361627711967e+00;1.2067249731697537e+01;9.4840458717101694e-01;1.2280374165326862e+00;7.6956490863303495e+00
3.5497009629352632e+00;2.6594363802300774e-01;8.6776012653974686e+00;2.8832599257923612e+00;2.0434215262242876e+00;1.2289542816805538e+01
9.7126176226658922e-01;-3.1449291060104700e-01;1.1849861231661562e+01;2.3510502582644590e+00;2.1709699421514110e+00;1.5514574580013385e+01
5.6341260648998448e+00;9.8943304113613129e-03;1.1725834982475138e+01;1.4743769495713090e+00;1.1382374191311972e+00;5.5616753536899601e+00
1.8954486995416606e+00;2.4097788042818552e-01;9.4170270175880422e+00;1.6096660933412665e+00;1.4796095799741842e+00;9.2594091638754588e+00
6.5771967160667133e+00;1.2630984963696630e+00;7.2024226588701499e+00;1.0886882120011712e+00;9.4840997479729128e-01;5.4845771425843477e+00
-8.9496508433056154e-01;1.8302160580377069e-01;1.1171560225797551e+01;4.3604328134927242e+00;1.9464540477731747e+00;1.5931642130542070e+01
3.8939083059339397e+00;1.5667309881332486e-01;1.0007115236676173e+01;1.8728279793085640e+00;1.5890934255339275e+00;7.2630151941044181e+00
-2.6865782590197329e-01;3.1168636214473167e+00;1.0833321413387241e+01;1.5314253938884144e+00;2.0283684697451645e+00;1.5250810814903890e+01
3.3364168740108080e+00;2.9795103988320952e+00;1.0980920819048059e+01;1.4325992423498368e+00;2.5168107402680269e+00;1.9514336499668570e+01
-1.6227460577721767e-01;2.4111500982542493e+00;8.0510965210628367e+00;1.2862092178145130e+00;1.8356733344270655e+00;1.1430407600827408e+01
4.3675585975088751e+00;2.4903164593236460e-01;8.0343800017667242e+00;2.6615200851140965e+00;1.3670029735252343e+00;9.0642593062572825e+00
7.5682104517411453e-01;1.3769514003427916e+00;9.7360867868580616e+00;3.1301391561129868e+00;1.5151736568737886e+00;9.0874410218982611e+00
8.5419551764772039e-01;3.2454529542476496e+00;1.2709726640421279e+01;2.6471873072941059e+00;1.5856463426074876e+00;1.2241815869903599e+01
-2.6737095961025363e+00;8.8121763716527191e-02;9.3453028207238464e+00;1.4552099189039582e+00;1.1683896741693958e+00;6.5175693208720205e+00
3.8681424179739379e+00;3.5451045425571603e-01;1.1504273912219013e+01;2.3702010821375343e+00;1.9692827955257726e+00;1.3214326278641158e+01
3.9891688149455300e+00;3.4577314863320403e+00;8.7431016039550489e+00;1.9871872502912655e+00;2.6140531212095857e+00;1.6000270282023347e+01
4.8167067005947417e-01;-8.4269482091335446e-01;7.3419302228571581e+00;2.8624722239335330e+00;1.7503767196602218e+00;9.2563471777665622e+00
3.4972754201576435e+00;3.3912921359678772e-01;1.7546444207018038e+01;1.0785644067727336e+00;1.8863234006465373e+00;1.0555721125181815e+01
-4.3580572703714104e-01;5.6628430972090804e-01;5.6290094190612008e+00;1.3006303820275005e+00;1.5309533541631439e+00;9.7181441327306253e+00
2.7660874750089843e+00;3.6424764605660420e-01;5.9774511321950126e+00;1.0093872226748197e+00;8.4929845666250092e-01;2.5332612278194175e+00
-7.9362163930442886e-01;-1.6665013662886369e-01;1.1455712098987357e+01;6.2800635709144781e-01;1.1603069168238898e+00;6.7693088532576446e+00
-1.8329579422040246e-01;2.7808678803678841e+00;7.1658880876739159e+00;6.9093461157390990e-01;1.7233584938018811e+00;9.0423357679703233e+00
9.0748492434307271e-01;3.6591170380905169e-01;1.2598409393485721e+01;3.1575218438112329e+00;6.9750360555747815e-01;3.0271384356692601e+00
-3.7942415448075739e-01;2.9610114607289618e-02;8.1530269106598539e+00;1.9397659408921561e+00;2.7338668284922498e+00;1.8570060475440563e+01
8.4874607508804423e-01;3.4405388891588249e+00;1.4269884729115864e+01;3.0279233752673713e+00;2.1597218356993957e+00;1.6997271619700310e+01
3.4102282881705945e+00;2.7631219675853127e+00;1.2234568548610754e+01;4.3520055793277717e+00;2.2786072831040252e+00;1.7934473776638288e+01
-3.3632027139425991e-01;5.4675882782134755e-04;9.6425005740712564e+00;2.2786339793356616e+00;1.8909177050527675e+00;1.3076366424734681e+01
-1.8466995055618918e-01;1.5659871156109356e-01;1.0870068989075305e+01;2.5057501269924649e+00;1.6985834775266448e+00;1.3057113739875573e+01
6.1764097428989952e+00;2.0780173244882866e-01;8.7652026973339865e+00;5.9848410633035809e-01;9.9464382223017200e-01;3.1895915280788822e-01
1.6754722873623624e+00;-1.7729445984733180e-01;1.2178618330788394e+01;3.3671096992777572e+00;2.3477189827916947e+00;1.3827555615095159e+01
3.6836688629676595e+00;1.6287974695680218e+00;1.0961077406590709e+01;2.0384083324651887e+00;2.0421570911850302e+00;1.2231869957748243e+01
3.4169998057995605e+00;2.3304251888068852e+00;7.6352355485726449e+00;2.6843656705761019e+00;1.8597319703396873e+00;1.3038844782723448e+01
3.5841140582285043e+00;3.0540287197472620e+00;1.4852239846775106e+01;2.9108541497277018e+00;1.4082687354354482e+00;9.4409098703394623e+00
-5.3598385876346277e-01;1.9570348976885824e-01;1.0304412533750350e+01;3.8188642353666675e+00;1.9708122792706806e+00;1.4309129753372522e+01
-2.5427453114030349e+00;1.8776283415933923e+00;6.5367965626145512e+00;2.2260761932055511e+00;1.8554259319532929e+00;1.2958871782980905e+01
1.5271380217928350e+00;2.4758192288879268e+00;1.5304517065122916e+01;2.5948030204753176e+00;1.6513521947167533e+00;1.0454549931391805e+01
3.5755867276391968e+00;2.1693785254707176e-01;8.9040029225376056e+00;1.9012983409223749e+00;1.2734430403429402e+00;7.1235494057316915e+00
2.9113143568367357e+00;8.4811464466563424e-01;8.9931794253896573e+00;1.0683362372276282e+00;1.4623521070326257e+00;6.5752507827842317e+00
4.2277070756978912e+00;4.1688569696205002e-01;1.8840828841176389e+01;2.5346333131857692e+00;1.8025904256555503e+00;1.0594234112636569e+01
6.5810797820916846e+00;3.9497678140971479e+00;1.1204154738893143e+01;5.2140225166928920e+00;3.5743130361564392e+00;2.4766808601540923e+01
7.2326236718799253e-01;3.1741401469467195e-01;1.0423569729772201e+01;2.4191566668420372e+00;9.6314531277437454e-01;8.4134714783912425e+00
3.9611296300088622e-01;-3.8293563891246829e-01;8.5306302233222198e+00;6.2738527360370511e-01;1.2613147889586407e+00;3.7541407836223728e+00
4.0268858677822186e+00;2.6074734139820421e-01;7.6311038004265246e+00;2.1516302771242346e+00;2.1061964621636018e+00;1.4977820010442679e+01
8.2053040382299014e-01;1.1443286140586562e-01;1.4265885456578021e+01;1.4263126502903072e+00;1.4178273294656056e+00;6.5477058872540130e+00
8.9060027097136152e-01;2.1435698647261534e-01;1.3589592346509741e+01;2.7701017083547232e+00;1.3028751666505503e+00;8.3841021246791296e+00
1.0027580333617796e+00;-5.3324338719050332e-02;1.3869221470688840e+01;7.0022333368703329e+00;2.5239421292758939e+00;2.0622903951863435e+01
3.6217526560185820e+00;-2.9461734839370923e-02;1.1143012311804283e+01;1.1036714386818043e+00;2.1930164811681032e+00;1.3380545001664139e+01
3.5923565362078378e+00;-2.8137677973746167e-01;7.8014800990875726e+00;1.9078808033834584e+00;1.1720586575544831e+00;5.6268286156004317e+00
3.4825269698707193e+00;-4.3473370875686701e-01;1.2539677738389434e+01;1.8315664588973917e+00;1.6648924312793649e+00;1.3694608550162270e+01
3.8466673506075053e+00;2.8723562965772635e+00;1.2934398763758436e+01;2.6199890817957456e+00;2.1998327940447489e+00;1.4807698085095128e+01
3.1940582307245773e+00;3.6251496647900061e-02;7.5737965403145511e+00;1.1324660772292181e+00;6.8783964611552251e-01;2.6378031295719317e-01
3.1653858118759461e+00;3.3848137683396046e-01;1.0670632977974140e+01;1.2983958426258635e+00;8.9881052628126501e-01;2.3353120959834195e+00
3.2560482778223334e+00;2.6549151776643543e+00;1.2557108538359627e+01;3.7661004318322631e+00;2.8868464904788351e+00;2.0331254784466910e+01
7.5349266200646197e+00;4.3527789654047133e-01;1.1091365149984430e+01;1.2793309537266817e+00;9.2172424903887806e-01;5.9651765110433663e+00
2.9818322405838762e+00;3.1808187408678718e-01;1.9209153788229653e+01;1.2261493344459127e+00;1.2575174543944152e+00;7.1109733957695074e+00
3.5431338706398439e+00;5.1573045110283022e-01;8.9874077243931403e+00;7.1624659380796163e-01;1.1108808949886471e+00;5.6915151695327379e+00
4.2460587143172859e+00;6.5814916420806124e-01;9.4495901597812821e+00;2.6473091526254917e+00;1.6232400068467940e+00;9.3997152700053732e+00
-7.8075734595343826e-01;-3.9064491893880238e-01;1.2070474411571901e+01;1.2528594909867454e+00;1.1654858407969768e+00;8.6282133812898323e+00
3.2344204292704029e+00;6.2498823784012392e-02;7.2361124699140795e+00;3.8809019617554874e+00;2.8628306185843639e+00;2.1718893726896809e+01
8.1233998039537720e+00;1.9506809593398544e+00;7.3835660534092007e+00;2.0514051903040569e+00;1.0357754162892809e+00;5.9796677358401054e+00
3.4806612782903161e+00;3.3932330142781536e-01;1.5911935649664215e+01;5.6686748658137081e+00;2.5401623149939496e+00;2.0650470122965345e+01
4.4824400800384412e+00;2.4927387945895763e-01;9.2844274966537466e+00;8.8504660149092251e-01;6.4683031901433163e-01;1.7543615464316076e+00
2.6196565621331780e-01;2.0615419723677895e+00;8.8505128323389837e+00;2.8252067427594185e+00;1.9493411219019214e+00;1.3600121532012414e+01
1.1565442360559008e-02;5.1878820609934473e-01;1.2540388105586816e+01;2.4841995697446810e+00;1.5889717428778445e+00;8.4288745932019395e+00
4.1944811930199357e+00;3.8940801264242320e-02;8.9183935982969569e+00;1.3604121827018147e+00;1.1610146357907798e+00;7.4757154367268299e+00
7.0622164791493898e+00;4.2191013048364695e-01;7.1775614524457332e+00;6.4693281336282515e-01;9.1805491965936115e-01;5.6498552042027601e+00
-1.4562520296351844e+00;1.0189878984221169e-01;5.2579437459940488e+00;2.0010890483521466e+00;1.6267359929065979e+00;1.3664058246548006e+01
-1.1336131912726124e+00;2.8228503072543023e+00;9.7983888510498840e+00;3.5428774638726872e+00;1.7869155913619266e+00;1.3236020289575809e+01
1.5491734253270164e+00;4.5089702838074047e-01;1.3217974474834522e+01;2.0890252681254280e+00;1.3356050743467305e+00;6.2469274725719854e+00
1.1574214374271938e+00;2.9626235363387781e+00;1.5250353590354603e+01;2.0570453760322303e+00;2.3760393126533308e+00;1.6446802661644973e+01
7.1443480952965288e+00;1.0480081215281853e-01;7.7562052118546418e+00;1.1518818143909908e+00;9.6727476379121635e-01;3.1534696756113285e+00
5.8630087033682343e-01;2.9656233331480806e+00;1.3003758499795346e+01;2.8554445295979898e+00;1.7736352235854809e+00;1.3167291838776332e+01
-1.8103494798338595e+00;1.6929752681640942e+00;1.1494923991808163e+01;2.3394690479510674e+00;1.7681122222771863e+00;1.1890322733904053e+01
-4.5750889949540557e-01;2.4278316526593078e+00;1.2654295085634526e+01;2.0590761010927809e+00;1.5240733643794189e+00;1.1701841631917512e+01
-1.7157563802562867e-01;3.0612218870967287e+00;1.3806491980319882e+01;4.7690691477638660e+00;2.6470779096979880e+00;2.1842354512915087e+01
-2.6954961387207149e-01;3.8197398541091065e-01;1.0781951335804024e+01;1.0058061156975278e+00;1.1448342435398309e+00;6.5223135605388913e+00
-5.9396810385438736e-01;4.7384790141903501e+00;5.8930595678618998e+00;1.0985528689519417e+00;2.1845729849629691e+00;1.3813785568723464e+01
-1.5527470653650142e+00;1.8945743878903665e-01;9.6256821366395808e+00;2.1882760304467603e+00;1.8150453730463749e+00;9.4620025394902694e+00
7.0664344527978606e+00;3.9821338571338560e-01;8.2620361028665616e+00;1.7374261323551656e+00;8.5008322163111549e-01;7.0580235060578351e+00
3.5496878239782426e+00;4.3238025442834921e-01;1.2630456414031295e+01;2.3792958562349020e+00;2.0153810582147020e+00;1.3236301654622848e+01
2.8177963339404153e+00;2.6467437519051246e-01;1.0381980888837402e+01;1.0774489144140280e+00;6.6674623506604580e-01;1.2545107741301256e+00
2.8820969694714624e+00;3.7484254202167846e+00;1.2271550949396053e+01;1.0120929216502317e+00;1.4722382149977791e+00;1.0317795500703022e+01
2.3680205102996288e+00;-7.3921555069831846e-01;8.0720708228490370e+00;1.0003465921588310e+00;5.6926128039930124e-01;1.2847397066878050e+00
3.6130563934427808e+00;2.7250356007133592e-01;6.3475547619490476e+00;7.7169861807153761e-01;1.0564604469296142e+00;5.5604227543651614e+00
3.1650904453544917e+00;3.2659654880734132e+00;1.1245698711379365e+01;2.7839582844505157e+00;1.9166152451042957e+00;1.5970667932569739e+01
2.4744798073279313e+00;6.9466765808931985e-01;5.3378706244551575e+00;6.8643914490106872e-01;1.2393711861243704e+00;5.1551740799505152e+00
1.6383384305212334e+00;3.1481379963850142e-01;1.3304482542602868e+01;3.4487173501167598e+00;1.9529603940987839e+00;1.1054265975514056e+01
3.8167495366502885e-01;3.0840471629473316e+00;1.6522932778513074e+01;5.6337868969659723e+00;2.1277297831706563e+00;1.4200036669996960e+01
5.1000433364017281e+00;2.7160094278358926e-01;1.2577719696052103e+01;8.2324916909087920e-01;1.0889207255876285e+00;7.6756493373219392e+00
6.4124458394293864e+00;3.7845840973936715e+00;8.1886293781676898e+00;1.1590521553418236e+00;1.2917120104665969e+00;9.1239098379519046e+00
4.2487877088477148e+00;3.1224784101231515e+00;1.2484280967122748e+01;2.2962178663780817e+00;1.6216192053336695e+00;8.3552615927370280e+00
8.4397577692511527e-01;5.4856470773907207e-02;1.0568011432599393e+01;1.9601924200900771e+00;1.3482709397481061e+00;9.3386774179361840e+00
1.4926842189174883e+00;3.4034866857866546e+00;8.8336141213465798e+00;1.3628692612134898e+00;2.0313531128774862e+00;1.1048165540675821e+01
1.6549529012081838e+00;-1.4100532963181189e-01;1.0846208825911933e+01;1.9666693990374116e+00;1.5012234067235679e+00;9.6872520856100337e+00
-6.4359930770780560e-01;-1.6008902410483575e-01;1.0272731568219802e+01;4.6180028924176595e+00;1.7444184820468711e+00;1.3381708380757702e+01
2.8611070242363565e+00;-5.2877212559668552e-01;1.1130004819239748e+01;2.3333878325709287e+00;1.2708145175949690e+00;8.2600911945574680e+00
3.8379265775118805e+00;2.6862882136234467e+00;8.8511139288851446e+00;3.8323493643845747e+00;2.0246623784832094e+00;1.2592615948540256e+01
1.3407097561516033e+00;2.7132439120258234e-01;1.3889883332404754e+01;2.5513262821076128e+00;6.4684223110579175e-01;2.6720618319281311e+00
3.9685281339566405e+00;4.2332605604059648e+00;1.1936813399687757e+01;3.1332184959289986e+00;2.5306470836759356e+00;1.7915385767324718e+01
7.9432595285428953e-02;3.3051944615725288e+00;9.9180029506823342e+00;4.6177663976999961e+00;2.3917380425069004e+00;1.9725381710312913e+01
3.6641094147422892e+00;-1.1651017127269683e-01;1.0177312172844141e+01;1.5744594225165414e+00;2.1506577159668789e+00;1.3555806565901332e+01
-1.0610464137090321e+00;3.9508645542679131e+00;1.0117804531302763e+01;1.7757035645243184e+00;1.2925407213955620e+00;9.4434860298032746e+00
-1.8753041176183072e+00;3.5712248657779879e+00;1.6914987806651475e+01;4.2755079616949478e+00;1.6990340980581820e+00;1.2322538888109584e+01
9.8619916078290970e-01;-1.9031103399182683e-01;8.7372907127634125e+00;1.4413368457090514e+00;9.7471885475075237e-01;4.5373473711176890e+00
2.9489732819260039e+00;2.1980560143662231e-01;1.2405935641944948e+01;1.8214743758462149e+00;1.3258904280393873e+00;1.0230577978492439e+01
3.0249756964615724e+00;4.2842801432010424e-01;1.2234109139549993e+01;1.4863526620164675e+00;1.9594153750054866e+00;1.1152600768286712e+01
5.2778834304488988e+00;-3.1836435825256043e-01;8.7621097081536981e+00;1.2815537756778057e+00;1.3546868890112895e+00;7.9740884837528991e+00
-7.4809377532270205e-01;2.5086852215024952e-01;1.2399329210452287e+01;4.0636015200385520e+00;2.0498402086196261e+00;1.2292543453398389e+01
3.8084322925045150e-01;6.4523955050635939e-01;1.0689111225074855e+01;3.0747453560149904e+00;1.6415899427144187e+00;1.1050989552104433e+01
6.5033561812269314e+00;3.0145744956479592e-01;6.7635165316295600e+00;2.5313320916014215e+00;8.1499344840148946e-01;5.5268514441788961e+00
-2.6454772028945517e-01;4.3397470313327069e-01;1.2583949360220549e+01;2.2267062712014551e+00;1.1879279498399700e+00;7.0451134449372068e+00
3.3812098476836625e+00;2.7548294345047619e+00;1.2291198250120836e+01;7.0703200703341018e+00;2.4772549628452034e+00;1.9402730698464641e+01
3.8587174791503971e+00;4.1801165248642352e-01;9.9236080662037409e+00;1.3033880877264927e+00;1.8792067810119777e+00;1.1822487537864978e+01
4.1593749478887121e+00;7.7250569654197998e-01;7.0334208586706168e+00;4.1854792442688266e-01;9.4928810020522936e-01;4.2944021599462756e+00
3.8119136288484183e+00;3.2584331245705933e-01;1.3673252631246516e+01;2.3612220759879352e+00;1.4001472678674627e+00;1.1210347642931259e+01
-9.3818445720940546e-01;5.4283913227425895e-01;1.0032633638828033e+01;1.4685835797972047e+00;1.3015066586332882e+00;7.5508915798667573e+00
5.0796237567444091e+00;3.1410412335658028e-01;1.0705407938089271e+01;2.0160997420497804e+00;7.5399161754748401e-01;4.3008208926479146e+00
3.0775018950024511e+00;2.7038033389781271e+00;1.3407319010064880e+01;3.1683729038603046e+00;2.6534186773463055e+00;2.0283654504733551e+01
7.2037308990124505e+00;4.4215079984680494e-01;1.5404246298462700e+01;2.5421148820578172e+00;1.1776115777893585e+00;6.5334628627504641e+00
5.2394753652508239e+00;4.0759328573958575e-01;9.9247215190078570e+00;2.3937959153416726e+00;1.2005333242018725e+00;8.9121467664512899e+00
4.0554056358011076e-01;2.7216111878898958e-01;9.3809253545384834e+00;3.7639136165305964e+00;1.6610152181123616e+00;1.1636469377782936e+01
2.5025368915898203e+00;2.0213274663301646e+00;1.5156987720456355e+01;3.7767682231891988e+00;1.5290075599759994e+00;1.0915743737605606e+01
4.5045102440641777e-02;1.2939048439691125e-01;1.2846581578739613e+01;7.1533613148130248e+00;2.4260482360267326e+00;2.0156784651126308e+01
8.0900784431720374e-01;1.5137506838204584e+00;1.3127713722418713e+01;3.7553704915237214e+00;2.1420671821519841e+00;1.1780800763902121e+01
3.9982484005326717e+00;6.7937138135429853e-01;1.1273766788146448e+01;2.2933840463443329e+00;1.2995934630515560e+00;1.0598447044462977e+01
7.9859156796641164e+00;-5.6481656953372583e-01;1.1445812655999962e+01;1.3027821782079538e+00;1.0538990989154873e+00;4.4901988013518510e+00
3.7735091958313287e+00;4.8173485119584214e-01;6.1087133799167033e+00;2.0099776473281628e+00;1.7859735669376671e+00;1.1559405130145322e+01
5.0390186614418064e-01;2.1575434983043360e+00;1.0135855612479430e+01;2.7583744305345941e+00;1.8903988068904480e+00;1.0929417649688903e+01
1.1542002649195229e-01;3.0006810372173129e+00;1.3861900241492748e+01;8.3374995113876356e+00;2.9099320719612582e+00;2.1292056256253090e+01
4.6137271015257415e+00;4.3067837328575387e-02;6.7184235657092248e+00;8.6842505719878882e-01;1.0693329074718774e+00;2.3974158899106226e+00
3.6778554696818397e+00;-1.0181998129442391e+00;1.0332209591420009e+01;1.2270221725213215e+00;1.2200960608663609e+00;7.4303422993338142e+00
9.6924883351131097e-01;-8.6219723596499653e-02;8.1466552772469836e+00;9.2132831302747087e-01;1.6291137667927968e+00;1.0887292634638692e+01
1.6619329620807068e+00;2.5828244815309748e-01;7.9176876147276918e+00;9.4102052678195702e-01;2.0432766490815255e+00;8.9128960946425870e+00
3.2516335917686612e+00;5.8554122783028262e-01;1.2561572498210900e+01;3.1881609113806442e+00;2.0328186904107186e+00;1.4365104585858774e+01
6.7335562110948981e+00;3.0593361147229869e-01;1.0733000010154996e+01;2.5654664266483969e+00;9.8983255677072690e-01;4.7356786559363560e+00
-8.2138771397603516e-01;1.2372636835240328e-01;9.6005068218731893e+00;4.3060151864660368e+00;2.3255868887472602e+00;1.5938065665054999e+01
-1.4645891207436448e+00;5.5358284966450932e-01;2.0829733939520281e+01;1.7201605532764557e+00;1.7576285516637025e+00;8.6268849331445132e+00
5.1515734732968435e+00;-9.7488649597841592e-01;7.1081999607357762e+00;9.4921292207875441e-01;1.2433138979741725e+00;5.0230118306319413e+00
-7.3690219343563984e-02;3.4153903036103272e-01;8.1477962297926254e+00;7.1295893733654336e-01;1.3767218514253974e+00;7.1936251633206636e+00
-8.8322457546505834e-02;-2.2750587528344243e-01;6.7087900926274084e+00;1.2148809081913330e+00;2.2178345673507964e+00;1.4694831186619517e+01
3.3708915186618560e+00;1.3130179241311657e-01;1.0783092718009049e+01;1.4792603572772314e+00;1.3524858315329795e+00;8.5754390113344794e+00
5.4739977328986527e+00;1.9995735942518755e+00;1.0614708733873483e+01;2.0096251322817391e+00;1.1900869851603482e+00;9.1099362494741651e+00
8.1452744690147085e+00;3.3003263474952166e-01;1.0417718050270643e+01;1.2566621689186701e+00;1.2945163155456036e+00;5.3270029225752111e+00
3.7930806181021626e+00;3.0758040504880828e+00;8.3722499134470052e+00;3.0373712080205379e+00;2.3162991149033338e+00;1.4054064840951769e+01
3.5948379588353734e+00;2.1849196655681689e+00;1.3592140296656190e+01;1.9814663983466447e+00;1.7389872970295592e+00;1.1382369405730216e+01
3.1688630506394815e+00;6.1885691698109743e-02;1.4576455119847342e+01;3.2657247116267358e+00;1.8661764268714585e+00;1.5265014586246949e+01
2.9129909266596554e-01;-2.5907589429743638e-02;1.0347750075166939e+01;2.6836535868718037e+00;2.0172605325935193e+00;1.2753200535751105e+01
3.1471100130102352e+00;7.8849949258907759e-01;1.0107735709204491e+01;2.8273856427842659e+00;1.9686615197303050e+00;1.4749150297697458e+01
9.9068512121404673e-01;2.7989815062840093e+00;6.7319764299048623e+00;2.0850294268253591e+00;2.2076247301324372e+00;1.5977655087169740e+01
4.9241337004205956e+00;2.7799153255731823e-01;9.5563897870486390e+00;1.2476465886185399e+00;1.5418823805925457e+00;4.9263530946547993e+00
4.5876904255426398e-01;2.8797467982359937e+00;1.4393919915627400e+01;3.1961825828068084e+00;1.5138873431746691e+00;8.1051998005841934e+00
6.8627640328633941e+00;1.5743256644434922e-01;1.4233767625123130e+01;1.2421321296414118e+00;1.4435860084651275e+00;6.2798408964079719e+00
2.9773944534444174e+00;5.0744688273265770e-01;7.1338581639129401e+00;1.2152567873328970e+00;8.8589535947949338e-01;4.8367695708726028e+00
5.5281515252206925e-01;-1.0503792462376904e-01;1.0409076417840604e+01;5.3359403509088441e+00;2.4273576609366816e+00;1.5845320368883563e+01
-1.3204111185782441e-01;1.9756881658919162e-01;9.6029289347309224e+00;1.8348712717391304e+00;2.3521009523201775e+00;1.2077711761122375e+01
4.3897219826981058e+00;1.0417136919381960e+00;1.0611063950984249e+01;3.4276416023735177e+00;1.6772275620168424e+00;9.1464132880122921e+00
4.1980384720455426e+00;4.5533835852244547e-01;1.4048197160574423e+01;3.1331396602885597e+00;1.9858341834214386e+00;1.1682718212974335e+01
4.6198173756615013e+00;1.4794778306310383e-01;5.9376013540806341e+00;1.0862601730768207e+00;1.9055459553462870e+00;9.9882837303738885e+00
6.0909089995679881e+00;-1.4102258005104511e+00;1.2816283538071927e+01;2.4209256199165385e+00;9.7696890128402447e-01;5.3866442270125798e+00
2.9760119772776563e+00;-4.0682372657802007e-01;1.3638445557489113e+01;1.5362623050461450e+00;1.3543596222162753e+00;7.5974866270285073e+00
7.1328844017424284e+00;4.5627630542532843e-01;9.9386874748322143e+00;6.8061999680109986e-01;1.0981423024482373e+00;5.2751984488737627e+00
-4.5729987136859479e-01;3.9113423878783871e-01;1.1508492836000446e+01;4.0878349681430226e+00;1.8741910859693232e+00;1.1048623966388181e+01
6.2258195110489716e+00;2.5071373212701553e-01;7.6782278516786775e+00;4.6320678075318361e-01;8.7376234923965779e-01;5.0438502802025686e+00
7.6054251620301361e-01;-7.4255349674339000e-02;1.0596528892016345e+01;3.4016630576562643e+00;2.1960297972022680e+00;1.5312314254223988e+01
4.8251956961670905e-01;1.8158761444533527e+00;1.2101500544841903e+01;1.2241465615078142e+00;1.5660341294631925e+00;9.4957498287060780e+00
