"Wind Direction [deg]";"Wave Direction w.r.t. wind [deg]";"Wave Period [s]";"Significant Wave Height [m]";"Standard Deviation of Streamwise Wind [m/s]";"Wind Speed [m/s]"
-2.7885653451588177e+00;1.2924202929445733e-01;1.1697004180490017e+01;5.7068748413568207e+00;2.1215259393073760e+00;1.5501992503380254e+01
8.1128945197791721e-02;3.9390554129119346e+00;1.3752059985236865e+01;3.8605643271965127e+00;1.9977728391688612e+00;1.4359894191103376e+01
-2.0619017538852393e+00;3.6056065254124903e+00;8.8703471985614133e+00;2.4988855211911312e+00;2.0837489638600681e+00;1.2481794013152253e+01
1.4204187781772117e+00;3.3384869041542031e-01;7.5285850370140501e+00;7.0587368866702982e-01;1.2650971976962371e+00;9.8738560388906187e+00
3.1326955417482263e+00;7.7722355520346328e-02;1.4053007055357444e+01;4.1028978553658488e+00;1.9844064933777308e+00;1.6239455661513990e+01
6.4885085037939794e-01;2.9614567757944865e-01;1.2549753565000096e+01;2.1091597232607349e+00;1.3104425151132164e+00;1.0165769989896152e+01
3.1016845469517249e+00;1.3754168913419160e-01;5.7997788346524617e+00;1.3430105948220863e+00;1.2108516771433626e+00;7.9130180236250691e+00
5.9798771014400414e+00;2.8488523342536404e-01;1.6028774795860940e+01;1.4859348011836970e+00;1.0881556826367493e+00;6.4464817537208656e+00
3.9925439870371138e+00;9.9856603485706796e-02;9.6626775570750674e+00;2.5915675041270627e+00;2.0054508624938898e+00;1.4843838222086779e+01
4.5602274577238857e+00;3.4514195177757845e-01;9.7960251085929233e+00;2.1121583512447595e+00;9.1364440327549290e-01;2.7056569879788035e+00
4.5707264635245908e+00;3.6664381266671248e-01;1.3500782736336722e+01;2.0572372884282655e+00;1.0669243596732445e+00;5.4774481518411013e+00
2.7593557786948013e+00;3.4102889744543236e-01;1.3316472075545944e+01;2.8970586061393320e+00;9.7713958352389341e-01;4.3517797952517006e+00
2.9903681316743658e+00;8.6622063814030825e-01;9.4004273941408254e+00;1.8765245749389643e+00;1.5423447403556851e+00;1.1505419060005675e+01
3.3718168299117002e+00;3.2211640190253049e-01;8.4197121786879663e+00;2.5593489249092203e+00;1.9021520596722428e+00;1.0626653391677253e+01
6.3204926866057676e-01;4.6632174437460361e-01;7.5306304551814094e+00;1.0056881136495299e+00;2.5760036154066674e+00;1.6565964483813815e+01
3.2085966145237657e+00;4.3098740031727090e-01;7.1302746324406874e+00;2.8080381763940676e+00;2.0356636679673876e+00;1.4088922855677074e+01
3.0437761484201914e-01;2.0854809706983608e+00;1.2852447742060445e+01;8.2391111279141249e+00;2.8483705818299274e+00;2.2338389231730808e+01
3.7508032287981230e+00;3.4193236080788241e+00;1.6501674366706521e+01;3.4756303383269618e+00;2.3598044877970277e+00;1.5469848108253510e+01
3.1422005615795556e-01;3.6738949821103351e+00;8.7411038953061375e+00;2.1628320247223560e+00;1.4539788853306292e+00;1.1005684003377828e+01
3.1746031331027424e+00;2.6231911499044297e-01;1.6972080362927066e+01;1.7594528915863936e+00;1.4146653111827256e+00;8.3369722441921326e+00
3.7856497472680619e+00;2.7154022285424317e-01;9.0784272614818562e+00;2.7891873364478466e+00;1.5160399429711633e+00;9.0552870260196094e+00
7.0887568553625491e-01;5.7894128818657613e+00;1.5373431813385970e+01;1.2307541364953808e+01;3.9440624768142643e+00;3.2242118034623040e+01
3.2016987067872837e-01;1.5252981085484105e-01;1.0461142036646100e+01;2.9540943995812952e+00;1.4993149166028839e+00;1.1634386521265306e+01
2.6751457329065111e+00;-1.2895354339388751e-01;9.6818395126816625e+00;2.2415712358531872e+00;1.9179047768939401e+00;1.3199770545023883e+01
3.5792514493968680e-01;6.3164732760540403e+00;1.4084664965967495e+01;6.5769012194642960e+00;3.1313631538312050e+00;2.4333036069726667e+01
3.3794253580958666e+00;-1.1204634532657723e-01;1.0726710678455483e+01;1.3600857507072956e+00;1.7323019365742189e+00;1.2472364404625429e+01
3.4065111849729179e+00;3.0306060470037016e-01;1.0222514116555066e+01;1.0213021274621279e+00;1.3364662692415812e+00;5.4900257874367568e+00
8.4411874452999403e+00;1.0313215031547640e+00;1.5778535078558685e+01;1.4985362869970933e+00;1.0503178555663757e+00;4.4573660363786463e+00
4.6588602947218760e+00;1.7462876889367307e+00;8.2976130959228609e+00;1.0917427520643255e+00;1.1965844291178136e+00;6.1693891965254366e+00
3.7784780826281588e+00;-7.6805743338487192e-02;1.8530594055564524e+01;3.0348414856137329e+00;2.4468326362111426e+00;1.6231814576711422e+01
-1.1638875452998435e-01;-2.5685314916880964e-01;1.2240349828439573e+01;4.9200080518695071e+00;2.1729094732010532e+00;1.4565037095891737e+01
1.2132158589494229e+00;2.3626269553863226e+00;9.2232327293495064e+00;2.5585693163598098e+00;1.5765235354562497e+00;1.0818124047674084e+01
3.6700499360401393e+00;1.8348310313467739e-01;1.3780798269172706e+01;4.9986703779916564e+00;1.6087362833009562e+00;1.0154910777849993e+01
3.3296740221326306e+00;2.8628472025292844e+00;4.7714216756820926e+00;1.3439543243785264e+00;2.1197884319069238e+00;1.2795187175150202e+01
4.4064685427282521e-02;5.9427064801215523e-01;1.2531785086093491e+01;1.4036439068020998e+00;1.7022663666038527e+00;1.2784111019331457e+01
9.1217902578387866e-01;2.8343004447424336e-01;9.1736343712313797e+00;3.3284300060355569e+00;2.6334804529446743e+00;1.6249592259676472e+01
2.4225528622852355e-01;5.2154713420834629e+00;1.2016878182638422e+01;1.1843054021694996e+00;1.7151241610887638e+00;1.0047762420433408e+01
3.8402050993782924e+00;-4.1570587309762946e-01;8.3017251658228091e+00;2.0842025093881063e+00;9.3281362956952252e-01;6.0792092468800307e+00
3.6109180457897079e+00;-5.9459739457736610e-04;1.3383551211022080e+01;4.3289343017326978e+00;2.4544195256656391e+00;1.9605434679422025e+01
4.3087682883192557e-01;2.4717444842354164e-02;1.1931750859848657e+01;2.2226534029955483e+00;1.6189776093707429e+00;1.1026954847447996e+01
2.0768786446983682e+00;5.3236218000347424e-01;1.2056705358752888e+01;1.9708509371525671e+00;1.3817554071438436e+00;7.8899372137751653e+00
3.6269174080976700e+00;1.2258555221524550e+00;1.0721630838874948e+01;1.8297789410450287e+00;7.5185117527909051e-01;5.5096330833182714e+00
-3.6295568725620925e-01;2.1013636320920726e-01;6.9142364165959309e+00;1.3729479023236406e+00;1.0226628450418418e+00;2.7515853812881885e+00
2.3385704789831623e+00;1.9218893157350705e-01;5.8605564683407536e+00;1.0551797231450819e+00;1.3164362708827779e+00;7.4858496104929175e+00
7.0762760243408895e-01;-6.4335413895158983e-02;1.3748579917828131e+01;1.4298685673851450e+00;1.8390337432692971e+00;1.2014359487511602e+01
2.8050141632518938e-01;6.3678185016446037e-02;1.3583443436884798e+01;4.9271449563089815e+00;2.6848252248130464e+00;1.6588849651260528e+01
3.5178348607372829e+00;1.4632936451664500e+00;1.4685726595118641e+01;3.7234320095882842e+00;2.1502122757191744e+00;1.5324125995135320e+01
4.9617971458521168e+00;1.3105944593940747e-01;1.0085668740109771e+01;5.9934385374330379e-01;1.3320332203130505e+00;8.6187247664128286e+00
3.4983445643389421e+00;1.6624083619806218e-02;1.0322053496534947e+01;2.8693416862332355e+00;1.7482257369224607e+00;1.2579509484770808e+01
-8.8827890172736945e-01;2.5552068809908022e+00;1.0354957768383443e+01;4.9486661825088856e+00;2.2097963674379657e+00;1.5908327156788820e+01
3.3325893210613042e+00;2.6038065303507502e-01;1.2488021159941727e+01;1.7982674371228646e+00;1.9535081193691461e+00;1.2343260729090439e+01
6.6207989008040808e+00;4.8763036102020985e-01;9.8869249832769874e+00;1.9635989281442341e+00;1.2016012288732187e+00;3.2196682989989420e+00
5.4379418923002376e+00;2.9147350756768231e-01;7.1168114935833753e+00;7.6452829814543888e-01;1.6209286901694315e+00;6.4701228252859169e+00
3.9236464081547640e+00;3.3958003359358924e+00;1.0766212942090506e+01;3.0800492087501237e+00;3.1172014377833484e+00;2.3141733729908712e+01
4.1307829740425088e+00;6.6153613839564074e-01;1.2365631177528764e+01;2.6904936172416121e+00;1.9978461372453244e+00;9.0059128739413232e+00
4.1352252254452306e+00;3.8227990416667168e-01;1.1898456154342977e+01;4.5769031446959624e-01;1.6412355821570808e+00;1.0589484195517720e+01
-7.6005462899274245e-01;2.5800328317102386e+00;1.3866110085267781e+01;2.3841689259192327e+00;2.0254834830513708e+00;1.3336990422107865e+01
8.5802716886137773e+00;8.7439245799111376e-01;1.0742809177778117e+01;2.8694203713269641e+00;7.9140616837907163e-01;5.2644502583631390e+00
3.6597623091721423e+00;2.3048795272547090e-01;9.7567831216068583e+00;1.9117148238568880e+00;8.8921539675670647e-01;4.2693475459776931e+00
3.8137793824242920e+00;-1.7846635028772803e-01;1.2978594615424390e+01;2.4982278634863277e+00;1.9489158014437717e+00;1.2448890355393301e+01
4.6737755029484171e+00;3.4306814409315284e-01;1.0241519829646599e+01;6.9413607711130365e-01;9.6609459722822610e-01;4.6587602564069135e+00
3.3166980995043440e+00;1.9917450113804730e-01;1.2529512276736289e+01;3.2822905837896834e+00;2.3388592190570106e+00;1.2852757243224273e+01
5.0212484694964328e+00;3.2253562882720749e-01;1.2054933902509235e+01;1.5561079490447072e+00;1.3334659739210917e+00;9.2118035994803904e+00
-3.1465754199811580e-01;9.8943500214239943e-01;1.2250495536979468e+01;3.1385584401719191e+00;1.9476042823061173e+00;8.3527192312204281e+00
1.2768151692600962e+00;2.9153211955804914e+00;1.6330496452693481e+01;1.9687799145566043e+00;1.5559980318958906e+00;1.1493249500801110e+01
4.1956251438833867e+00;-1.6230972208416050e-01;1.2332681387024968e+01;1.9534037115997447e+00;1.9897260573085034e+00;1.1280353869607350e+01
1.3304142122129037e+00;1.8457334706328818e+00;9.4494649058537874e+00;2.2658559313681694e+00;1.4023322471513207e+00;8.4504837418099470e+00
3.8822150374853028e+00;3.5462305813653450e-02;1.3127415544481320e+01;2.8329013381429142e+00;1.4031026489938436e+00;1.0074133716810437e+01
3.2482509527531795e+00;3.5063101534630242e-01;1.2396323118392226e+01;2.7925051275659083e+00;1.8427870387534666e+00;8.5252595503568589e+00
3.7177605891655898e+00;2.3164498076779374e+00;1.1070295456444329e+01;1.9008271227585380e+00;1.6325536775266556e+00;1.2953029459723492e+01
-1.0782524168823551e+00;-1.7851338211524648e-01;8.5297149141984541e+00;1.0751203380248198e+00;1.6377135585006137e+00;1.1655084112199914e+01
3.0413008995032049e+00;3.8677012772879887e-01;1.1890381115769365e+01;1.9410658326052492e+00;8.6414919059759199e-01;4.8041904778177447e+00
1.9354022484452478e+00;3.1769858203288837e-01;7.1358021463038650e+00;1.2588765476361712e+00;1.3186330002948701e+00;6.9582416054748464e+00
6.2860125079322353e+00;9.5449462725244816e-01;7.1379023250675742e+00;1.1341988762039594e+00;1.2412739965942534e+00;4.9701883538394531e+00
1.9473877993176734e+00;2.4384821299259618e-01;6.8147498742765134e+00;6.0289090125143230e-01;9.2235309644736418e-01;6.3933230147798081e+00
3.6689193100934787e+00;-1.8873536050794837e-02;1.5893581230156760e+01;1.6934400210616434e+00;2.3933901116206662e+00;1.2691547790261057e+01
4.3987981287392932e+00;-5.3419594731861086e-01;1.2074290389562210e+01;1.5501659621609045e+00;6.1982060957361895e-01;1.7728230855364027e+00
5.2080097785388402e-01;2.7537889689446828e+00;8.4061928407166207e+00;1.0743805876288683e+00;1.3301796837868005e+00;8.6779383737921112e+00
-1.1218058150893793e+00;5.4276635438915377e-01;1.1751899119587032e+01;4.0339778389668064e+00;1.8645928143770167e+00;1.2811793076896992e+01
3.7410493691431213e+00;2.6489269132094534e-01;1.6049853342877867e+01;5.2978117132204003e+00;2.6064892931651693e+00;1.9973914213944838e+01
9.8148654300912130e-01;-1.0699756199553001e-01;9.6637175992132676e+00;4.3453845864346006e+00;1.8393314757005037e+00;1.4604176217840523e+01
3.2029374311633512e+00;2.2495362714328815e-01;1.4711015343228983e+01;2.9482705119370589e+00;1.8733688394334778e+00;1.3810836207273844e+01
7.5295132582078239e-01;-2.2346450447705828e+00;1.0947865557765697e+01;1.4741335590511109e+00;1.6440599526750874e+00;7.4785552217766815e+00
3.6431805736037228e+00;3.0478585145833975e-01;9.6812890487025669e+00;2.0526157800393761e+00;1.6592337753359494e+00;1.2230866755743312e+01
5.8833574236291160e+00;1.5150669752903250e+00;7.5411183709966281e+00;1.1982996607179155e+00;1.3050284070938432e+00;4.6211943327753193e+00
-1.9365665130246348e+00;-1.2261521542013456e+00;8.3679468382170175e+00;2.2335298261566972e+00;1.6677776851252468e+00;6.9469960186624773e+00
7.7909279847152135e-01;3.7249023178542295e-01;8.1929776025161729e+00;2.5981321171877165e+00;1.0735502218198565e+00;7.3274896466063595e+00
-2.0342148280859007e+00;3.4922225884090169e-01;9.8565055154021284e+00;1.2599866193635032e+00;6.3632578132619022e-01;3.2486675835253171e+00
2.4418148218128999e-01;2.6693079172551442e+00;1.2220445229695892e+01;5.9746932525138075e+00;2.5378227909228910e+00;2.1699788674212375e+01
5.0411263328136346e+00;3.3689380781611145e+00;7.7168410466930100e+00;1.2650152524897820e+00;1.3338805071941642e+00;8.5113982282285541e+00
9.4409819652047755e-01;2.1127011920933825e+00;8.3529145616216933e+00;1.8635983008465047e+00;1.6508288724215834e+00;9.0506018913527235e+00
-2.0494884900931565e-01;-2.6408650519419463e-01;1.2858672131097036e+01;6.3671177961934218e+00;1.9153680919848242e+00;1.6261247782791425e+01
4.1438344229213282e+00;1.3580074525073407e+00;1.0700033665825520e+01;2.2989123568342902e+00;1.2311224239915715e+00;6.7542922954600515e+00
2.3466749252991832e+00;3.7999607689300894e+00;1.1347560718293831e+01;3.7384368779292956e+00;1.5252851691057581e+00;9.3391915066751903e+00
6.8766802407675529e+00;4.3144433626269291e-01;7.0250674176781169e+00;4.3959710246588851e-01;1.0907894534497273e+00;4.4601623316639012e+00
2.5850800544693300e+00;-9.5949451551324200e-02;1.5178328084277977e+01;1.4877123154638414e+00;2.0811450154054389e+00;1.2473225856087842e+01
3.3851523254837264e+00;1.9738475799951782e-01;9.3871499235085931e+00;2.4648259306764801e+00;2.0266666844741983e+00;1.2094461252518263e+01
1.3107559289856701e+00;1.0795271224186211e+00;1.2304013819209562e+01;8.2878712700364510e-01;1.4556568540313359e+00;7.7423614684306168e+00
1.6703644391196935e+00;2.0611485643652765e+00;8.1518163456974655e+00;1.1193692380089928e+00;1.4302943811637392e+00;9.5689868651983048e+00
3.1980030995838624e+00;-2.0122904930278190e-01;9.7792064946029065e+00;1.2060428729622841e+00;1.2351930543572962e+00;6.9183409182962121e+00
7.5930965856674115e-01;2.5546920024000701e+00;9.8428830502460105e+00;2.0615433210849767e+00;1.8024644783169652e+00;1.2546144314545346e+01
3.5303210251323711e+00;2.9557358391656101e+00;1.3095481216632232e+01;2.1317769141803429e+00;2.0334012671601234e+00;1.7501519203983101e+01
4.7293979113886504e+00;1.8466776828807560e-01;7.5283234573097007e+00;1.0598105053411930e+00;1.1279982906717672e+00;4.5632607355945449e+00
2.8441009309802956e+00;-5.8443107049182458e-02;1.0382828081953681e+01;2.8541123386087222e+00;1.0766438256115525e+00;5.3332781223125991e+00
1.6487190188233947e+00;3.5716056292473236e-02;7.6219547607070011e+00;5.8186071435467168e-01;1.4625933789017811e+00;4.2785783880962942e+00
3.0416396040374369e+00;1.8745427530487910e+00;7.1814354804907303e+00;1.4101344357240082e+00;1.4424304854435137e+00;1.0191984283391688e+01
1.0062588526539196e-01;1.3430745877617944e-01;8.3762962092589728e+00;2.9950864271127866e+00;1.3918481226172694e+00;1.0425168482976011e+01
5.2310277832138983e+00;7.0953165082309844e-01;8.5996287558837317e+00;1.3087855650084899e+00;1.5051511197846350e+00;6.0828504526076284e+00
3.4751645381160392e+00;3.3113415506962868e-01;8.4255225469180157e+00;5.0686152347586588e-01;8.0691478345282885e-01;1.6221959903962031e+00
1.0281413987018206e+00;8.2978353750853662e-02;7.1072265462183974e+00;1.3512923839056330e+00;1.5897640698416819e+00;6.0031173101005670e+00
-9.3590990871064172e-01;2.0134382448969705e+00;1.2942619215046863e+01;4.2002881399253438e+00;1.9628318956234716e+00;1.0801387162044193e+01
1.6367543144000249e-01;3.4337522520637926e+00;1.1918315708182716e+01;2.8457550956459774e+00;2.5466528559512991e+00;1.5042244354485888e+01
2.5075300101560738e+00;4.3950646913596458e-01;1.1045770282574024e+01;9.8613493176390721e-01;1.1621161344841835e+00;7.7155956152279401e+00
1.5152429042797191e+00;3.1449564704123762e+00;7.2539090977438692e+00;1.4103835149178892e+00;1.5499980959982405e+00;1.0423772766261692e+01
-1.1698653359632478e+00;1.5924602598423809e-01;1.2420991908618348e+01;2.0662595352669508e+00;1.5658190380044541e+00;9.3585286863402430e+00
3.2940442764205216e+00;4.6293986302876733e-01;1.3525130946642514e+01;2.6615840807034288e+00;1.3197984527163611e+00;8.7501570495291254e+00
7.1413208362743985e+00;-2.1332062599467747e-01;9.8965241259176580e+00;9.3409713412500739e-01;9.7057271112167498e-01;4.6961427538318219e+00
8.4239597295225721e+00;7.3455630986620024e-01;8.2925698746064871e+00;7.9969315423053411e-01;1.0504821198354481e+00;4.1091896366271463e+00
2.8572498141176279e+00;2.0245403923118754e+00;1.0329345652728586e+01;3.1522086555047801e+00;1.8623745728246075e+00;1.3881623922971071e+01
6.4456065751974636e+00;4.0788085813763486e-01;1.3025684409267571e+01;2.4714839478061652e+00;1.1973480852227896e+00;5.7867073024333138e+00
4.4830195854120465e+00;3.1350787890534754e-01;7.0550584769085569e+00;9.3290644113513577e-01;1.1605118382173927e+00;5.8695663693228015e+00
5.0131037979866981e+00;8.9292346686152246e-01;6.9100047299754674e+00;5.4322953943705199e-01;1.4015195162774083e+00;7.0556420951354850e+00
-1.6512726529253694e+00;3.1470033557440957e-01;7.6268752904532020e+00;1.8346222917524906e+00;8.5725105384870137e-01;3.2778736027643420e+00
1.1005268191735078e+00;-5.6336782533966678e-02;7.0670300042515146e+00;1.6807498473290643e+00;2.1827033514581977e+00;1.4563566400956770e+01
3.4568209303586372e+00;1.7576565291853882e-01;1.1294123049044922e+01;1.4272376577001262e+00;1.5166391363893876e+00;1.0798102892475784e+01
3.8101385082266646e+00;-2.8304497394626940e-02;1.2427035123709681e+01;1.4837237258468439e+00;2.1027424882330141e+00;1.4567019636889498e+01
3.1294450763154531e+00;2.5070866318466392e+00;1.3466313126719328e+01;6.3415905508357344e+00;2.4488950406058936e+00;2.0957504545909131e+01
7.7809693561035342e-01;3.1229400012493380e-01;1.0690365891906067e+01;3.5160767690959935e+00;1.8505301600671280e+00;1.3521276004158107e+01
3.4623457999860854e+00;5.8618464321051278e-02;1.3963517444102582e+01;2.7502611428922741e+00;1.7706643744682924e+00;1.1654193106261818e+01
-7.2321583892329300e-01;4.1187620102388112e-01;9.0725635950571970e+00;1.5304569767816152e+00;1.3979276870218966e+00;7.5322663844955473e+00
-1.0782540278231858e+00;-1.7417796429628529e+00;8.0698970664590099e+00;1.4561837483413935e+00;8.9160489996466574e-01;6.2783731151519788e+00
5.8615225357154372e+00;4.3933515044903637e-01;1.1440228067996289e+01;1.0275010510034044e+00;1.2270348637746322e+00;6.0127980198254134e+00
-5.4732622335750669e-01;3.9708429779807597e-01;6.8865512480723456e+00;1.9828002831903251e+00;1.8587446386862427e+00;1.0977446439976340e+01
9.0114707938309735e+00;2.9747002117106924e-01;1.0813013039587478e+01;1.8039879970493593e+00;1.2358945112993314e+00;4.7683178211606778e+00
3.2060061340932005e+00;3.7764836687976554e-02;1.2706825158458296e+01;3.4489410101934683e+00;2.2520615584382555e+00;1.4916587967956282e+01
6.4835988790254335e+00;2.7920002787619252e-01;7.5702252858773686e+00;7.8019333874347807e-01;1.1148465266656677e+00;5.3694765266302431e+00
3.4175422693132100e+00;3.4159796312979473e-01;1.4365311863024743e+01;1.6140944635203587e+00;1.6804484902921635e+00;1.3693408166191078e+01
2.3609956644911509e+00;1.1609361467336402e-01;8.1960997065092318e+00;1.4940796628726307e+00;1.5968252723282805e+00;9.8188622629719422e+00
3.9573497428168265e+00;6.1238528348383596e+00;1.3091726436682910e+01;5.7674263633191885e+00;2.6741018531101384e+00;2.3017914551772122e+01
2.3469398549222427e+00;3.6949977488345154e-01;1.0492990571429722e+01;2.5789702866701760e+00;1.4407497097787325e+00;7.1313526586154152e+00
3.8709516697660260e+00;1.9628420451406490e+00;1.5925243966538922e+01;6.5756131603236350e+00;2.7315617083243238e+00;2.2772984337519226e+01
3.5197053883983616e+00;-2.8442762064202071e-02;1.3523797861669578e+01;2.6214084751450359e+00;2.1107968361283920e+00;1.4880695832007042e+01
3.3503702382948148e+00;2.1675897504974446e+00;8.1003191075869552e+00;1.4517004667663671e+00;1.3737595167916461e+00;8.4173658008368477e+00
-8.2649455895920210e-01;6.4540147991698427e-01;9.7642386159985382e+00;2.5415075170348134e+00;1.8800998640917295e+00;1.1304713086398005e+01
3.3807398886154921e-01;7.5673454327906453e-01;1.0299071377284459e+01;1.1677601438543650e+00;1.4300953736213780e+00;8.7581448493248182e+00
1.4507829946501782e-01;1.3194929834348612e+00;1.0681414651183131e+01;4.1182446024301118e+00;8.9798305739024253e-01;3.2095500772234513e+00
1.3897796933428928e+00;4.9732261059321015e-01;5.1372402593874043e+00;9.6650910958625291e-01;1.4000845105654804e+00;7.2135851129329644e+00
3.8977144207233372e+00;2.8695914408468544e+00;1.3014635775478595e+01;4.1982454007062611e+00;1.5997884021361757e+00;8.8353237121513022e+00
6.7800915579057577e+00;6.3744826801942123e-01;7.5510380525738379e+00;2.0989286030655703e+00;8.4651275663145575e-01;2.2170130106025927e+00
-2.3598685368661378e+00;4.1823114614623769e-01;7.3305126789548103e+00;1.5770815734685844e+00;1.4376436811201700e+00;9.7831211151628086e+00
6.6489860799261491e+00;9.0987255579957038e-01;1.1770958408157448e+01;1.7218752759927258e+00;1.0751197912021271e+00;5.7179577078259669e+00
3.4571792783210720e-01;9.0933350594676943e-02;8.6075523386162960e+00;6.5897645758718482e-01;1.2843429494895102e+00;7.3710629600323774e+00
2.8770978612313489e+00;2.7909270629531963e-01;8.5053484541007265e+00;1.9489219429616256e+00;1.2421923691955679e+00;8.8238341880407258e+00
3.5540605783525128e+00;1.5218085922003388e-01;1.1721029252244076e+01;2.7005810915440960e+00;2.4244517800472662e+00;2.0723024452257320e+01
7.5194862526597728e-01;-8.8408857586934619e-02;9.9045311118852020e+00;1.6868559007859174e+00;1.3114673633462559e+00;8.4509566221027068e+00
1.8981009802393514e+00;4.0707026886856035e-01;7.9828702849889215e+00;1.4178178361460239e+00;5.8986187579849025e-01;1.7680250800000901e+00
1.1355932386847487e+00;3.6675905074773768e-01;1.1422448269705493e+01;2.0640018431308698e+00;7.4266931955838156e-01;2.9398161411889308e+00
3.5572283407557292e+00;3.9499021247066257e-01;5.9909130054308655e+00;1.3316763894856372e+00;9.5740663009200755e-01;5.6041955540879931e+00
-6.6464267724223991e-01;3.0633265167568580e-01;8.8222518524372102e+00;1.0386814111233535e+00;2.1153128246031310e+00;1.4392367784331604e+01
1.2620864745179265e+00;1.1182255912190367e-02;7.7285609646560109e+00;8.5760007191534915e-01;8.3450073308275119e-01;3.4908837045780814e+00
6.3619334992490453e+00;4.0131233287151030e-01;1.4751642215055568e+01;1.3667693960484941e+00;7.3824124728515561e-01;4.3049036686287945e+00
6.4847602369106239e-01;-3.4196060062053807e-01;7.0682861672177655e+00;1.1080884252288907e+00;1.0913664424286784e+00;6.1694263176516859e+00
3.4349866774849662e+00;-1.9111717940954842e-02;9.1432368059357838e+00;2.5795671930709152e+00;1.5762813612708757e+00;1.2581192011900981e+01
7.6976241496009401e-01;5.4677329669724439e-02;1.0220733184488122e+01;1.4782032137144139e+00;1.4600126603312593e+00;9.4035106568449045e+00
3.6321081435837339e+00;2.9986795847875364e-01;6.2047238710471389e+00;8.6920818294395374e-01;6.5719447614984161e-01;1.6883911467651520e+00
-9.8386181644722487e-03;6.4733300281679940e-01;5.6196111630304815e+00;9.0477519310091414e-01;1.3702764623070338e+00;8.8378780879519425e+00
3.2294185818038992e+00;2.6982993177596253e+00;1.0267656144224715e+01;1.0581228720886249e+00;1.3098936290945842e+00;1.0418435254901745e+01
-6.3384531453707282e-01;2.5317715803987491e+00;9.2308037421653459e+00;3.3855280748010110e+00;1.3886055696513315e+00;9.2580244607686559e+00
5.7252251817193320e+00;3.5194680431707159e-01;1.5610581535228514e+01;1.1697420143946748e+00;9.7943936187876723e-01;4.0508398454542629e+00
4.8031713154009958e+00;3.1804647012208781e-01;7.6137654914834290e+00;8.3167473170392892e-01;1.4715900992402104e+00;6.2157267616803953e+00
-4.9438479949464592e-01;6.0080673019507147e-01;8.5242233743696190e+00;1.4166632456418462e+00;1.5806398126116568e+00;1.0916102544197274e+01
-8.3446921587928058e-01;1.9358849761721033e+00;1.4729759223911824e+01;1.8840636178728039e+00;1.8300963419084422e+00;1.3392586022754635e+01
3.7357301477408278e+00;-2.8482142148851280e-02;1.2127827907800686e+01;2.3391659905063054e+00;2.0945702563822164e+00;1.3764908698214319e+01
3.6797837567046852e+00;3.9678563764404629e-01;1.3004769626884551e+01;3.5410270404199653e+00;1.3451711410601133e+00;9.6729939127733982e+00
1.7366488045223125e+00;-4.9051802122533295e-02;6.3395784808433824e+00;1.0419328115649202e+00;1.3091521833500250e+00;7.9946517777404216e+00
6.1494000850171933e+00;4.1323116885593614e-01;1.0264745053692673e+01;1.7651286664072874e+00;1.4226504982276291e+00;9.6432611377376620e+00
3.7486605345050501e+00;2.7661622729215845e+00;6.9808988156510789e+00;1.7084625641006017e+00;1.4977713125473646e+00;8.2610442413237024e+00
5.5327765201414953e+00;2.8713714122221118e-01;8.1544985444368567e+00;1.6771827034370248e+00;1.1711944398927006e+00;5.7588913970169751e+00
3.0272038411959410e+00;2.4789012691950942e+00;1.2991164146959294e+01;3.4207087184294731e+00;2.3366061621690850e+00;1.4196003406222083e+01
-2.7037439170497096e-01;7.1067896273883258e-01;8.9714098255942805e+00;1.1777984661689371e+00;1.3685366601636637e+00;1.0000732470794484e+01
-3.7665829498478709e-01;-4.0016795633508101e-01;8.3799875526287764e+00;5.9192149193119159e-01;1.9011600988136805e+00;7.7589202004867364e+00
-1.3325419616895209e+00;6.0418392970673251e-02;1.3444973348025199e+01;3.1807967931627341e+00;1.9488840938938670e+00;1.1995472495717264e+01
3.5037527017426742e+00;2.5496075393219808e-01;9.1531771217984410e+00;5.3099979950371905e+00;1.8924552495138389e+00;1.2526665147251716e+01
2.1777614992950767e+00;3.9675049936222084e-01;1.5673218214239082e+01;1.7086790427372343e+00;1.8064384689162785e+00;1.1726145123221727e+01
6.0047006219477952e+00;3.2839749928558626e-01;1.4967250254375729e+01;9.8372876680594179e-01;9.6773117655760676e-01;3.8618517795127016e+00
-6.3413408483501055e-01;5.2708576009760477e-01;1.0663316312919619e+01;2.5963567350460401e+00;1.7407265363133393e+00;1.1280951073964731e+01
9.0092338554806606e-01;-2.9204328414317182e-01;8.2727279823999975e+00;2.4583170450350291e+00;1.7816953087433434e+00;1.1754139655024339e+01
2.6425064903952339e-01;3.2264432205909732e+00;1.4192313068416208e+01;5.3698106531564056e+00;2.9661986200911832e+00;1.9202104266968639e+01
2.9634987675726530e+00;2.4144520946317427e-01;7.2598498027181808e+00;9.2880883775205547e-01;1.3926299987327433e+00;2.9397252585300802e+00
3.7076611605228944e+00;2.7974726147313711e+00;1.0077832916221519e+01;1.8322653007172680e+00;2.4565729939174941e+00;1.6937857475753002e+01
1.1819313227511496e-01;6.7101173715900586e-01;9.8698329746873341e+00;1.6951645303546110e+00;1.8360335910226750e+00;1.0793719522938007e+01
3.5282584930714460e+00;4.2326715999540060e-01;1.0591265836756317e+01;2.6430618223313380e+00;1.8787127208077938e+00;1.3730161545624272e+01
