"Wind Direction [deg]";"Wave Direction w.r.t. wind [deg]";"Wave Period [s]";"Significant Wave Height [m]";"Standard Deviation of Streamwise Wind [m/s]";"Wind Speed [m/s]"
3.6229554057189506e+00;3.1689131468396103e-01;1.7171301026711554e+01;2.7099777937691143e+00;1.6654780377694469e+00;1.1688965077210975e+01
2.5018503724167190e-01;1.1647940887361834e+00;8.0123521009772354e+00;1.7934299931234792e+00;1.7047173206996811e+00;1.1930482058034794e+01
3.7598969969176732e+00;3.0644928764754759e-01;7.5885726821275092e+00;2.7132633104373092e+00;1.5026773359081220e+00;1.0943842417430107e+01
3.5231220503013021e+00;1.8878527353105317e+00;1.6354947914863082e+01;3.0894258434124060e+00;1.8547016137836594e+00;1.3736013374422731e+01
2.1169183923840706e+00;3.8717687272404198e+00;1.2415546305300300e+01;4.0482125618250766e+00;1.6287773143470499e+00;1.1783140388547709e+01
5.4439168948129097e+00;7.7513445521216795e-01;6.0349979198115351e+00;1.4565671188774139e+00;1.0899767909909279e+00;4.1258121012561322e+00
3.9297422297201900e-02;5.9197292531271790e+00;1.0803087405977511e+01;3.9369852838695460e+00;3.1265856321608716e+00;2.3669229273103170e+01
4.9603047105627187e+00;1.0455642260488396e-02;1.2784576092228489e+01;3.1001030736285582e+00;1.4138009474470516e+00;7.7597067707956828e+00
-5.9672445947613312e-02;3.8013336252984814e-01;1.8391993603155409e+01;2.5721033217784672e+00;1.2922977113636169e+00;6.1304163088336292e+00
1.3299365652267594e+00;-1.2788930045078961e-01;1.4915872764435925e+01;3.2759148986010693e+00;1.8297024066026257e+00;1.4768770441298862e+01
3.1341136741520073e+00;6.3361490242527363e-01;1.2882996305296389e+01;1.2263138213172542e+00;1.6765569924576158e+00;8.9528111587456767e+00
2.8129643294977819e-01;6.5563115425530738e-01;5.7327234945978738e+00;1.4079213962607331e+00;7.6272469891403927e-01;3.3017302692070687e+00
3.6520974857368191e+00;3.0635267633293979e+00;1.3891879807436785e+01;2.9967987663671343e+00;1.8418831805440075e+00;1.3279592604114695e+01
2.3676450539281952e+00;1.9089567354602490e+00;8.1364862800230551e+00;2.2615033562976934e+00;1.2484743594778807e+00;8.5914340339521296e+00
3.0740709940295567e+00;5.0706233789129140e-01;8.9158514999655853e+00;1.1942809348472636e+00;1.3543207032445577e+00;1.0213084026430224e+01
1.0840239882440761e+00;3.6062793665619197e-01;9.3044807209768923e+00;7.8733398923310394e-01;6.7073528550848993e-01;2.8060185055146660e+00
6.1704708604305640e+00;6.6155070159275353e-02;9.9138972343767335e+00;1.6829607645103692e+00;1.4939640934269520e+00;9.2595459832268041e+00
-5.8759877068055566e-01;2.5386579340561530e+00;1.3162974480042925e+01;3.0608509598720128e+00;1.5330707267757397e+00;9.9304358216963955e+00
3.2992509714577478e+00;2.4913672455562246e+00;1.3496989037413565e+01;2.3153642343574869e+00;2.1580409963382570e+00;1.4475649479777402e+01
5.2057420761265316e+00;4.3614570503634031e-01;2.3097286852851532e+01;1.5985161709903579e+00;1.5466656975921278e+00;7.0939111876121519e+00
5.4995582307089990e+00;6.5033873787889975e+00;1.1840873089765376e+01;4.1954992735400687e+00;2.5684636722509460e+00;2.2993072272900417e+01
-2.7990192769475368e+00;-4.0711700260140699e-01;9.9134125409311853e+00;2.2956881786553933e+00;1.1817601010335619e+00;6.4093681366466297e+00
-8.6556727881180906e-01;3.2420960879622096e-01;1.2298984676921540e+01;1.5984809984714019e+00;9.4661804482200185e-01;2.8768125508468207e+00
-1.3780010061765957e-01;3.3497922892868170e-01;1.3717543764768109e+01;1.6295449294943189e+00;9.4485328236286736e-01;3.3759366107941773e+00
3.4412348958087127e+00;-3.2012856024577419e-01;8.8947991279792422e+00;2.5350002264775431e+00;1.8908487964655769e+00;1.5461795956718493e+01
3.4671753481786123e+00;-1.7567846783144758e-01;1.0122958041201997e+01;2.6453032979856874e+00;2.1087568675063992e+00;1.6996932377153108e+01
3.9766236828073178e+00;6.6163660738333496e-01;1.3286652803160441e+01;4.5591839281122279e+00;2.1438558280067901e+00;1.7213388974594025e+01
2.7204723598926255e+00;-5.3889651084920054e-01;7.8019935516034797e+00;1.9763359239518734e+00;1.2589764682589619e+00;6.7952747755993750e+00
4.6153352364352562e+00;2.2199191397707457e-01;1.2013975646248491e+01;2.3416438795528784e+00;2.2147008215677038e+00;9.8286446409838604e+00
4.6888551720591938e+00;6.7773453450951260e-01;9.8805982976796649e+00;2.5885616964381839e+00;1.6538418186000887e+00;9.5839077384376985e+00
1.6153550089343685e+00;1.3057775827838201e+00;1.2107298199384916e+01;1.6352356858854962e+00;1.3227406534873487e+00;7.1605623358401465e+00
1.3282561445807737e+00;5.5941963115342419e-01;8.5088994096219661e+00;2.0531591495348529e+00;2.0213737876767470e+00;1.3084829849692555e+01
3.5903604400819522e+00;8.1896423785929887e-02;1.2907877254047413e+01;5.7541536050410524e+00;2.7255118655102679e+00;2.0496185422387377e+01
3.5139255746680003e+00;2.5754380692881509e+00;1.3148242714921777e+01;5.9604136395820069e+00;2.5252998175081860e+00;1.6581445642609065e+01
-8.3485391418712385e-01;-4.6242854218462665e-02;1.0539412103004912e+01;3.7634287320242330e+00;1.8205703549340944e+00;1.3232950085071574e+01
3.5352931748537455e+00;2.6410095128258941e+00;1.2574193877628980e+01;4.7823983748640826e+00;3.0773508348423553e+00;2.1531665586770860e+01
3.3862750785918512e+00;2.0137392932153566e+00;1.1835170120149243e+01;3.6986311936776808e+00;2.1333359878595828e+00;1.2783966647401686e+01
3.7010005851283054e+00;2.0499173472201466e+00;8.9787491549643814e+00;3.8369932276623433e+00;2.0502345110516029e+00;1.2784486670726693e+01
2.0641370715089058e-01;3.6199000830905881e+00;1.0327078079140444e+01;1.5027004099365979e+00;1.5649927652607245e+00;1.0559782827518303e+01
3.8708715066849191e+00;2.2661204080465418e+00;1.2372903619434096e+01;4.4279024144953576e+00;2.4098491522735830e+00;1.6180867719335090e+01
2.2622716105608456e+00;1.3367957743361156e+00;1.0223204883957154e+01;1.7402003271217459e+00;1.0437496512949784e+00;6.3307933412518054e+00
3.6396881886138799e-01;1.3444532178703996e+00;7.9220860396027142e+00;1.4383473003060967e+00;1.3064109194734230e+00;6.8377005162189199e+00
4.6582368518880529e-01;2.7885465715247917e+00;9.6814895490952093e+00;3.5660528880492159e+00;1.8161593249972547e+00;1.0150393974928290e+01
2.1037862101547091e+00;5.4798694029537381e-02;1.1072800232620647e+01;3.3309730642761570e+00;1.8008627861388931e+00;1.3118650659634222e+01
3.6192200911878745e+00;2.5971885146217610e-01;1.0357357318300586e+01;2.7493191382774627e+00;1.9047445620261896e+00;1.4122455872640632e+01
4.1092945188253367e+00;2.6152670625990720e-01;1.3741747489723627e+01;2.2703458163170440e+00;1.4979108998288755e+00;8.7246837093132381e+00
3.8518515168095915e+00;1.8720834721528892e-01;9.5109811259206065e+00;1.9322435437080503e+00;1.7493016106410406e+00;1.0346124804614236e+01
6.8311583013544674e-01;6.0405441915199551e+00;1.4716168127559850e+01;1.0004746946750000e+01;3.6488847790050705e+00;2.9768328893525780e+01
-7.9500571371977236e-01;-1.2882598563447817e-01;1.1843019811973235e+01;2.4947100087462761e+00;1.7301324140730325e+00;1.4081283608348361e+01
3.7423750620297662e+00;2.7158966476424351e-03;1.1896688712266911e+01;2.6244277493782562e+00;2.0575419189987523e+00;1.4044728863194585e+01
5.7464078231560105e+00;3.1726733679714664e-01;1.0971640034046088e+01;1.6732218757400692e+00;1.5481063867947058e+00;8.9977189652476905e+00
-1.1274666560280919e+00;2.1402750668419253e+00;1.1927447906405405e+01;1.7722406901088221e+00;1.7666966488600173e+00;1.0590715939131973e+01
-2.7462267324331195e+00;-1.8426972265030400e-01;1.1124266078452555e+01;1.7557040423105224e+00;1.3816073458378120e+00;7.8402549767731200e+00
5.0871426868865566e+00;3.5748075087766673e-01;1.1066913152798387e+01;2.8230608644986379e+00;1.3045266403437532e+00;8.9539772256129400e+00
2.5393582652444913e-01;3.4719144265001507e+00;1.0452002400287542e+01;3.7830119339522494e+00;2.5557816659724875e+00;1.8639627748284383e+01
4.1611426865758148e+00;3.7443377061427920e+00;8.3220056873861186e+00;3.2083619510537700e+00;1.7284600993116652e+00;1.1656357276831297e+01
1.3642201785699559e+00;1.5012000761246097e-01;1.1069877797767596e+01;1.7492452939072631e+00;1.6312156815368664e+00;1.2856501861506889e+01
1.0953297988271378e+00;3.3607351314029998e-01;9.9157955611282400e+00;3.2206503845844510e+00;7.5851170642125110e-01;5.3185712056742345e+00
3.4088534394873902e+00;2.2634607368614512e+00;1.0276549793288851e+01;3.3536874693145369e+00;2.1294618945221910e+00;1.3362264677363767e+01
3.6110882166639895e+00;3.6328209540050889e+00;9.5516680919478318e+00;2.2589129066169340e+00;1.7915970012467248e+00;1.0240183714330321e+01
4.2177670259644096e+00;-2.7640802317699609e-01;9.8802733254412924e+00;1.2920877534747008e+00;1.3198455345282076e+00;9.7626637341551632e+00
7.9587229051398056e-01;5.3458362413497063e-01;9.8713296845304139e+00;2.2692776440915901e+00;1.6995203922696516e+00;8.9334906075800173e+00
8.7399502992203626e-01;2.0827684822598758e+00;1.0009934355792456e+01;2.3685331765528002e+00;1.7950191784799940e+00;1.0778771556333911e+01
3.3155855245783790e+00;5.0326051265783911e-01;1.3754672443768714e+01;2.1191074998823654e+00;1.4102300723256249e+00;8.4914811858208559e+00
3.5362959354285457e+00;2.6213244837075487e+00;1.3386613569128407e+01;2.8388608203883696e+00;1.8714187538975784e+00;1.4798600346290128e+01
1.5562584912591966e+00;2.3466488427303918e+00;1.0947020199736230e+01;4.2454392456182823e+00;1.9815912152891948e+00;1.2422302609704502e+01
3.4157304321689557e+00;2.3955313380508042e-01;1.2425454342140579e+01;4.1703583829349222e+00;1.9939907210276957e+00;1.2240414164958354e+01
-8.4372754556596807e-01;4.0975427145262810e-01;1.0613659795268385e+01;1.8692381331762187e+00;1.1282073740666723e+00;8.7983979370768282e+00
-7.8909839308993523e-01;1.9616404325448289e-01;1.1960392058071406e+01;1.9322647691075505e+00;1.6607333241652407e+00;8.3671805580660656e+00
-5.6312373772768742e-01;-4.5208444536491882e-01;8.5308738427341879e+00;1.1466197169685368e+00;1.3176977250712389e+00;6.0541276156211925e+00
-1.0324715206462427e+00;1.8172268081963128e+00;9.2874490821009310e+00;1.3029137968884243e+00;1.3384299783431466e+00;9.8709280966002897e+00
-2.8326036039096281e-02;7.3878191622284173e-01;1.7038943968945976e+01;2.0243678755254551e+00;1.4092027570714083e+00;8.5804871488818701e+00
4.6676539797101793e+00;5.8244897193004719e-01;7.2955041347138749e+00;9.1322092036022906e-01;1.0116420676105089e+00;6.4501304753582529e+00
3.6163017761202627e+00;3.8180755415757905e-01;1.4395787065384907e+01;1.6071110955201120e+00;1.7988682773873375e+00;1.1095982863221661e+01
-4.6865824298460812e-01;3.4633362721208111e-01;8.6658700559454260e+00;1.3907199853074688e+00;1.6035311514549973e+00;9.4782823277950445e+00
1.4318394017752329e+00;3.6441999712593642e-01;1.1165443991419716e+01;9.6617982088635823e-01;1.2374183234265603e+00;1.0758517898270648e+01
7.2606342528624159e+00;3.6198040843463375e-01;5.7875459134080396e+00;1.4631334108586214e+00;9.9775939767772659e-01;4.9020011263384173e+00
7.2036769957384483e-01;-2.8850344467675892e-01;9.2628633773993130e+00;1.9428512946216858e+00;1.7676500115825264e+00;1.1715629392340478e+01
-3.8940727094272687e-01;1.5419430434474246e+00;8.2820932949518120e+00;7.8786373896264017e-01;1.0175501621309528e+00;6.5012419231910403e+00
3.4954995375053275e+00;-2.0824701353217442e-01;9.8245283337559606e+00;1.8228508693687826e+00;1.8680163341846412e+00;1.4174922837370094e+01
3.8864153587021435e+00;2.9019149248856966e+00;1.1478115018523299e+01;5.7373071676422658e+00;2.1860797662604927e+00;1.5299796395507389e+01
9.0388899338635191e+00;1.1381840289966323e+00;8.9849408877116677e+00;2.6494063779305868e+00;7.6976179155257562e-01;5.4446246519295203e+00
4.2789757629665672e+00;3.3580137296058288e+00;1.2209240475732273e+01;2.9170820801835262e+00;2.4048183633875713e+00;1.7408693903687258e+01
3.1341875365754119e+00;3.4874165839213223e-01;9.9173928751949703e+00;1.7640662258306263e+00;1.2423270011639469e+00;5.2502409071846090e+00
-1.4931659455048223e+00;4.4175120246161492e-01;1.7162334530063099e+01;1.1227397892443145e+00;1.1406775639718822e+00;6.4833930978474195e+00
-8.3765867533443533e-02;3.8104615414314424e-01;7.2037066410898092e+00;1.1605583626536569e+00;1.5352040662167348e+00;9.4728093354717462e+00
-1.1544430065025502e+00;4.7817554022085640e-01;1.2467595800930496e+01;2.9005934267858695e+00;1.0518489577267787e+00;6.6103128877298385e+00
1.6881851832525951e+00;-3.3685186511896226e-02;1.0884239391450480e+01;4.3448025608989180e+00;2.5778527761015999e+00;1.8452605476603210e+01
-5.3600464626777033e-02;2.2011716945349291e+00;1.3450309371129361e+01;2.0056846157497459e+00;1.8069134089032282e+00;9.8359847171719998e+00
5.3577471357233941e+00;1.4720371854443184e+00;7.4326215615374442e+00;1.1086577788435443e+00;1.1372581872062997e+00;5.4952016117285005e+00
-4.4237804665689689e-01;5.6744217436154432e-02;9.1068134490446582e+00;2.1067126585524596e+00;2.5756379362728756e+00;1.6760327274589599e+01
4.0055601280981907e+00;9.0994701266882427e-01;1.5478987543195766e+01;1.6315660020484417e+00;1.4536841925459298e+00;9.5595375211932012e+00
1.1576221191792408e+00;5.0968683203957066e-01;1.1468342782851163e+01;2.8828313799609231e+00;1.5444652770061871e+00;1.1590341005882856e+01
5.0413060300340238e+00;2.0266532729727482e-01;8.8522758637410330e+00;1.4556825741717661e+00;1.2527815278495187e+00;6.5895133408386872e+00
3.8021899192064903e+00;3.0536620587756430e-01;1.3187659465755271e+01;1.7763741581541246e+00;8.5112679911324385e-01;5.5806712799490894e+00
5.7396534140831887e+00;4.5224991432050288e-01;4.8495193111633617e+00;1.3675320349838613e+00;1.2100224987614594e+00;5.2628596564627896e+00
3.3189677913947362e+00;4.0464087769008170e+00;9.3886974842857498e+00;1.6674378837995190e+00;1.7134708491627881e+00;8.6455928718714183e+00
3.4986360876885776e+00;1.2091220575766293e-01;1.5252809521170670e+01;4.7576190206886082e+00;2.7277497983730825e+00;1.9860006045361835e+01
3.9348027938961865e+00;3.1668159300540188e-01;8.9265680549294100e+00;2.1469090689719246e+00;2.1448374531310139e+00;1.1966242920961175e+01
5.3952919180471692e+00;-3.7957982557013104e-03;1.1121214251316427e+01;1.5513604544873418e+00;1.3820606788585386e+00;6.5247193790731330e+00
4.6047477374397898e+00;3.1471887514452018e-01;8.2691816595373417e+00;2.0830923819314986e+00;1.6492792470409092e+00;1.1592980514231240e+01
4.3413077676465468e+00;3.0588874700450941e-01;9.0557244129527135e+00;9.1573383257602814e-01;6.8520323036724762e-01;2.2118955081748455e+00
1.1392220239695638e+00;2.7760903517059626e-01;1.7231965082933236e+01;1.9402393462392831e+00;6.4749077438927327e-01;2.3637912162123911e+00
-7.8521078993868987e-01;3.5011502718751070e-01;1.0771486562939728e+01;1.8264667950231952e+00;1.1410860969557579e+00;7.4682675359739088e+00
-9.4854760772003544e-01;3.0832988943113437e+00;1.1012512641659507e+01;2.3414792621642508e+00;1.6314907562709200e+00;1.1461224935133096e+01
1.0589919991333922e-01;1.3449007851987826e+00;1.0622187090642269e+01;2.2528413250845984e+00;1.5106809470084057e+00;9.5804927985853574e+00
4.3429039610973534e+00;-1.6082192112612836e+00;8.5033345302893490e+00;7.0579640341503369e-01;1.5874073711104075e+00;9.3333193761218549e+00
3.3294577835094556e+00;9.7343154429361242e-02;9.8496969679969304e+00;3.7137119990208420e+00;2.5825186561037285e+00;1.8699814520702169e+01
4.5280017011442752e-01;3.5213151338539578e-01;1.0089862962656916e+01;3.3555679154646185e+00;1.2909062477252846e+00;8.5026649606640827e+00
3.9452165537533951e-01;3.2476636204865668e+00;1.2732755761139391e+01;3.4373261236845805e+00;2.2028977481874623e+00;1.6616955623894377e+01
3.0918594947007847e+00;1.9646160737386695e+00;7.8553545059832484e+00;1.0327125920989935e+00;1.1496970364747430e+00;6.4328769678887241e+00
4.7777851657881781e-01;-3.3668528270337916e-01;1.1547564185770561e+01;3.6679897330139646e+00;1.9853760484634595e+00;1.3534439699926310e+01
-1.6218300991318939e+00;3.1455308414046362e-01;1.2562743983201059e+01;3.0304644152313012e+00;1.3064133329371801e+00;1.0370646597913007e+01
3.4750300642581275e+00;1.6742561487379229e-01;1.2898210982691793e+01;7.1767694829129693e+00;2.2799202818398339e+00;1.9224413934219879e+01
2.2035807404664606e-01;3.5794608293537300e-01;1.5845535464345426e+01;2.2206144628689044e+00;1.6539474144543658e+00;1.1009235588212228e+01
-4.2260814954829862e-01;3.9311585500925139e-01;1.4267049373772934e+01;4.8604404474482195e+00;3.0147102832338168e+00;1.8770955245188997e+01
-3.0012881631700500e-01;5.3078013953564873e-01;9.8443573807493916e+00;2.3023050585908877e+00;1.2795411272811261e+00;1.0289016848423360e+01
8.2009531743815369e+00;3.6993908431982114e-01;1.5227949259415240e+01;2.7318656386019571e+00;1.2585882779418793e+00;5.9234209629490264e+00
3.8132900896808932e+00;7.6558944959944142e-02;1.0028395592292583e+01;1.9728713660993167e+00;1.4194845176228799e+00;1.0995951281739352e+01
1.2556465088490290e+00;3.1649215569830265e+00;1.1330399028194208e+01;3.5706353546472998e+00;1.7577058748151446e+00;1.3360181724644688e+01
3.7836185502172701e+00;2.1993785492511134e-01;1.0776748787373833e+01;3.5357089766327858e+00;1.9552045082095806e+00;1.4338480012037532e+01
1.2482180820246595e-01;3.1673337238175474e+00;9.4913187057606976e+00;2.3130437013421634e+00;2.1506265855243321e+00;1.5397486996432185e+01
3.7903988165385618e+00;4.3233029791051689e-02;8.7815241183195134e+00;1.1687910463030542e+00;1.3284650801477444e+00;2.9866861999991898e+00
4.3865751978179839e+00;2.8896314446419241e-01;1.5518862565015368e+01;1.7296221406245618e+00;1.6244761425579168e+00;1.0401326722926834e+01
3.2718726310547743e+00;1.8673175758956173e+00;1.0014890855913533e+01;2.1214810740507914e+00;1.8639060046671221e+00;1.1788454629872239e+01
-4.5745486369013610e-01;2.6174962513477074e-01;1.3969686261416797e+01;2.8109278907947850e+00;1.3364032748455672e+00;9.0205389910476281e+00
4.1854301259004103e+00;2.3632439384729129e-01;1.0834009808376639e+01;2.2053599102803285e+00;1.6397708884352837e+00;1.0405562005046793e+01
3.7624722859967301e+00;2.6683053685710942e+00;1.0287703310882025e+01;4.2509948454577620e+00;1.9661004699094127e+00;1.4400593891801211e+01
4.9713033427917077e+00;3.8633068428653772e-01;6.2372657076137124e+00;5.9407352886698739e-01;1.1159775003791632e+00;5.0647012284289223e+00
3.4512833470654911e+00;3.4310840759815910e+00;1.1842520578019494e+01;2.8029108966603622e+00;2.0290901291260264e+00;1.0774548882180454e+01
4.6310121656009084e-01;2.1022937636802372e+00;1.1089091038648089e+01;1.6891289336864812e+00;2.0342801422451182e+00;1.4116442006867121e+01
-2.1649072858899027e-02;2.7706438228875285e+00;8.7574517247310997e+00;1.7266702223613968e+00;2.0903438937988290e+00;1.4958746959235732e+01
5.3230698989177594e-02;5.9743972166887733e+00;1.3574261575676728e+01;6.8586119673704440e+00;3.1437444925874156e+00;2.4313832465377921e+01
4.0671945328814925e+00;3.1679448141202693e+00;9.7215020473397349e+00;1.1731193568897516e+00;1.8332125504362686e+00;1.0928343916219015e+01
7.7488080342229786e+00;3.4988422677797582e-01;9.1788389656647063e+00;1.3431563049924615e+00;1.5237741680477461e+00;5.7742215333896070e+00
1.0271966062948810e+00;1.3944302659387753e-01;9.7557433508689932e+00;2.1135028717082398e+00;1.8337736752854574e+00;1.2459811688218590e+01
6.3175918233690609e-01;1.5300174992109952e-01;1.4164946816340189e+01;1.9132151842381657e+00;1.5418201648145362e+00;8.8277950730263317e+00
1.5032074476305328e+00;2.4635356474006915e+00;1.2230706561109871e+01;3.0506969813860327e+00;1.9910407018193212e+00;1.5175121452305627e+01
-1.9251498709524382e+00;4.5043961823948520e-01;1.0499119318060062e+01;2.2971581451029941e+00;1.6458617256677397e+00;1.1790325358601452e+01
3.7716558597986150e+00;9.2371268008468066e-02;1.2986921536858784e+01;3.8685535163151541e+00;1.7977114081685943e+00;1.2098980965622300e+01
3.9104407234730170e+00;2.8082645503896442e-01;1.4048518473361709e+01;3.7416110271395508e+00;1.7690820291624616e+00;1.3800995194428536e+01
1.5094511481844242e+00;4.0415559416092556e-01;9.4575355901065805e+00;9.3261320214027332e-01;4.7777152358552716e-01;4.5078236889395734e-01
1.5759917267326259e-01;3.4267939984723164e+00;7.7018794748325732e+00;1.6913222108711876e+00;2.7597465366995912e+00;2.0122733390113616e+01
3.3112741275961781e+00;3.3015825485162170e-01;1.6909150374870478e+01;1.2577793737870424e+00;8.8979433497134741e-01;5.2063475628831783e+00
1.6634240300439460e+00;4.8821365856536403e-01;1.5607351034385356e+01;2.3081542246365636e+00;1.4483074289098268e+00;8.6798727756924201e+00
3.2546826113673513e+00;1.4671112785216567e+00;9.9383363280073862e+00;3.2116152032440293e+00;1.7277847271309523e+00;1.0735094930391421e+01
3.4329577824071511e+00;7.7308511916956801e-01;8.0763495243970169e+00;1.3543859540022822e+00;2.1817233306069901e+00;1.3587627449409990e+01
2.2845235083257578e-01;2.9043860293123678e+00;9.4320080436736671e+00;1.7572914173184726e+00;1.6907170495782391e+00;1.3315082369284736e+01
1.4801748882306454e+00;4.6419086575547597e-01;5.1634025415070548e+00;7.4826980466791848e-01;1.2859171738186868e+00;8.1281996462598585e+00
5.3605783907406304e+00;3.2244996527845959e+00;8.8796606593707761e+00;2.2682603428524839e+00;1.3961044420357218e+00;9.4154699732091238e+00
4.0523407612526539e+00;3.9800382249367527e+00;1.0240707822392865e+01;1.2924817931005799e+00;1.8542441941609391e+00;9.6443646052421013e+00
-2.0976751714355965e-02;2.5638060840671333e+00;1.4157761144341880e+01;2.6399069955684449e+00;1.7150526316442520e+00;1.1867204226818856e+01
5.3301568659264320e-01;5.5455746041808296e-01;7.6546528008560291e+00;6.8011966704642013e-01;1.4269056445004320e+00;9.2733071279926911e+00
-2.9873991298761347e+00;-7.3519290076476396e-02;9.8162859757176708e+00;3.3644103422815705e+00;1.5595126773936192e+00;1.1321879050085343e+01
2.3410518537475600e+00;3.4276679265679866e-01;8.6154349665292109e+00;1.9344002591420355e+00;1.1939107139147698e+00;1.1816577764759097e+00
-5.5314006236297092e-02;2.9035058928337052e+00;1.1996912896414953e+01;5.3992007304836225e+00;2.7078860190061445e+00;2.0388353157974148e+01
-1.6638312236437831e+00;2.7830045935757441e+00;1.0238391625890793e+01;2.0288410753696153e+00;1.7742026001330911e+00;1.2621291854543468e+01
7.2847747954888242e-02;6.1555453177602359e+00;1.3820540807958299e+01;6.1867323228126709e+00;2.6623734584361500e+00;2.2652795820340373e+01
2.5716483383992137e+00;4.2161827831861881e-01;9.5955558466999271e+00;2.7691005648115019e+00;1.2350445694757537e+00;7.8834440161553170e+00
4.7068607353096992e+00;-4.7268877949629140e-01;6.2126018298909411e+00;1.0567543429568205e+00;1.0853892643510767e+00;4.6154994709421011e+00
4.7583801071354359e-01;2.9289257494867273e+00;1.0221193395272991e+01;3.5016313351302299e+00;2.3312290947351437e+00;1.5111595031315685e+01
7.0287376927837064e+00;2.6586515440546515e-01;8.2929843688807701e+00;2.6300861847715029e+00;7.2167390056328151e-01;3.2235008974470318e+00
-1.6757609124294873e-01;-8.7328903980164463e-02;8.1227073007437838e+00;1.6973772493030839e+00;1.6968081563967756e+00;1.1518408864377585e+01
7.7037023041758843e+00;6.4848582654834104e+00;1.7600397142317856e+01;5.4535303138917932e+00;3.0922321664427601e+00;2.5531157314607714e+01
7.6181196312713584e-01;1.9047761406582995e+00;1.0657080596198593e+01;1.6675675916191488e+00;1.6597055119033610e+00;1.1931945099887505e+01
1.4189402390530752e+00;3.1564585020878400e-01;6.9010278659552258e+00;2.9576373588472387e+00;1.7470331621373540e+00;9.8145251183368760e+00
-1.5194988446590261e+00;2.5432434654114773e+00;1.1985776877849302e+01;2.6254047314780631e+00;2.2560558293767481e+00;1.4367678095770275e+01
2.8352864817268797e+00;-1.0803207433267739e-01;7.5664855355167786e+00;1.6066630147604273e+00;1.3903836585001941e+00;5.6245297721240863e+00
2.8191280565399714e+00;5.4829618869775332e-01;7.5518478524223998e+00;9.3211213615192257e-01;1.9303696232129068e+00;1.0344369208679643e+01
1.2348369274593907e+00;3.4099118983916304e-01;7.5727226578965272e+00;8.5600856749472387e-01;6.3647836249543721e-01;3.2147715015121863e+00
3.5462977577021744e+00;1.7808266167203164e+00;9.2247882146287399e+00;2.0814121253476099e+00;1.4393746556058158e+00;1.1076954962700322e+01
-2.7713740673226166e+00;2.2262573987293971e-01;1.5731831399753714e+01;1.5144442263412783e+00;8.7118427950292487e-01;3.8162566856820184e+00
5.4694122244253141e+00;1.4359195523706016e+00;8.8292512704411283e+00;2.3826764286644826e+00;6.8646297820708246e-01;4.6599261505467178e+00
6.7627760801806556e+00;7.6664949296049101e-01;7.3788527364730347e+00;9.6554122140344312e-01;1.3124384121007948e+00;5.3932372218667242e+00
1.1035428047874467e-01;1.8835658196023062e+00;1.2856196893360963e+01;4.0063554512963364e+00;1.7183091651160753e+00;1.0417473945259326e+01
3.4855519618872508e+00;1.6471082485985533e-01;1.1386008977211539e+01;5.1181335899719027e+00;2.0621787763227220e+00;1.4363901026553583e+01
5.2309504678977312e+00;2.9904122337438011e-01;7.5305182527772825e+00;1.6764101086421812e+00;5.6125728523131269e-01;1.0648367298532104e+00
1.4708169695679041e-01;2.2208182809808763e+00;1.1519346330167599e+01;2.1447414382308843e+00;1.7187527306688053e+00;1.2644631564365243e+01
7.8226808322607788e-01;1.8220107090042921e+00;8.9303193039009994e+00;2.6615751499004765e+00;1.4126579412142677e+00;8.8641777919378146e+00
4.2616088037447559e+00;5.0111294867115355e+00;8.0009090093878577e+00;1.9375411409842385e+00;1.9996423241808761e+00;1.1051821277764024e+01
3.1897463605572072e+00;2.9582895588240845e+00;8.0874456926096290e+00;1.4545926549173100e+00;1.5768148785950320e+00;1.2342228579472021e+01
7.7424602287106188e+00;2.5437320074255321e-01;6.9587223627540302e+00;1.4831799597720408e+00;8.9103492566128484e-01;4.2531499257927816e+00
3.4797913455015621e+00;2.7182189766122429e+00;1.3172387408075718e+01;3.1281727783840241e+00;2.6020913095134648e+00;1.6631715060470768e+01
5.7452829636765328e+00;2.7148158888171309e-01;6.8062833067583561e+00;1.1514520627917209e+00;1.5014511322754311e+00;4.7570901717724627e+00
3.1301169857209241e+00;5.1290458544847839e-01;1.2125807782605200e+01;3.7540432123349299e+00;1.6447099526165174e+00;1.0427262815499862e+01
6.1665008695164714e-01;6.2479986567732588e+00;1.3009459303571624e+01;4.1612339010893757e+00;3.2513348156031641e+00;2.2622395458568491e+01
5.3718473257977184e-01;-2.5182672033025411e-01;1.7010991745017847e+01;5.8053022949585475e+00;1.9581609634177910e+00;1.6090758021163023e+01
3.1999003023661450e+00;5.0078272948802312e+00;1.3642165013615861e+01;2.6301507696478117e+00;2.1919464538942268e+00;1.4339570447444000e+01
4.2645553232053546e-01;3.6723115111121256e+00;1.5102998738795815e+01;1.3620967930708039e+00;2.3983146444561592e+00;1.6897858703758281e+01
3.3486390273701191e-02;3.3419086599363812e-01;6.0735138390013823e+00;1.7643170476576140e+00;1.3060741699727505e+00;9.2089377766602620e+00
4.0845913185704683e+00;4.3505632335123616e+00;8.5236926708827188e+00;2.9907416817355097e+00;2.0048059118703891e+00;1.1703763620805235e+01
7.1467593614243246e+00;3.2756945475323362e-01;1.1600212608187727e+01;3.5048656852832014e+00;1.2285136874502574e+00;5.4664372154598775e+00
